id,pagerank
http://iyptqjjxwrinw2wxheags6cknm3ix5nhc222xdab2dtimym4huqmyaqd.onion,154.64801094764826
http://iyptqjjxwrinw2wxheags6cknm3ix5nhc222xdab2dtimym4huqmyaqd.onion/gopher://jewjewkeei4o4bvn.onion/,49.34159729301671
http://torbuyjiwzgtnmieg62urzu3mfjzv35dt4ghpal3qkugzrq74urt45yd.onion,43.62680569043565
http://xyc3fv7mmqhl2ajynjht6hqltea3lndfbv4qas2vblwltfp3cr2yq5ad.onion,39.07186950141776
http://iyptqjjxwrinw2wxheags6cknm3ix5nhc222xdab2dtimym4huqmyaqd.onion/wiki/Bitcoin,30.808838908406216
http://iyptqjjxwrinw2wxheags6cknm3ix5nhc222xdab2dtimym4huqmyaqd.onion/wiki/Anonymity,26.50496633240707
http://gpp6nwvsps43b3mfacsh433uroo6uyjvvpr6tgj4jh4n5ngxt7rqbvid.onion,12.959235717036707
http://5cnf6sav4zzjup264l65a744jj7idup275mmgb54gizswy6jifv6ekqd.onion,9.168050156360335
http://jyi4onjmpaxzbujz3smcscqomyfj6dopks43h53rp3irqhapgnodzwad.onion,8.088748453508257
http://torbuyjiwzgtnmieg62urzu3mfjzv35dt4ghpal3qkugzrq74urt45yd.onion/vendors/carding/cassandra/,7.595585113311117
